-0.026606,0.009857
-0.026471,0.010002
-0.026335,0.010159
-0.026198,0.010326
-0.026059,0.010504
-0.025919,0.010691
-0.025777,0.010888
-0.025634,0.011093
-0.02549,0.011305
-0.025344,0.011526
-0.025197,0.011752
-0.02505,0.011985
-0.024901,0.012223
-0.024751,0.012466
-0.024601,0.012713
-0.024451,0.012964
-0.024301,0.013217
-0.024151,0.013472
-0.024002,0.013729
-0.023853,0.013986
-0.023706,0.014244
-0.023561,0.014501
-0.023417,0.014757
-0.023276,0.015012
-0.023138,0.015265
-0.023003,0.015515
-0.022872,0.015762
-0.022746,0.016006
-0.022624,0.016245
-0.022507,0.01648
-0.022397,0.01671
-0.022293,0.016935
-0.022195,0.017155
-0.022105,0.017368
-0.022023,0.017576
-0.021949,0.017777
-0.021883,0.017971
-0.021827,0.018159
-0.02178,0.018339
-0.021743,0.018513
-0.021717,0.018679
-0.021701,0.018838
-0.021696,0.018989
-0.021703,0.019134
-0.02172,0.019271
-0.02175,0.0194
-0.021791,0.019523
-0.021845,0.019638
-0.02191,0.019746
-0.021988,0.019848
-0.022077,0.019942
-0.022179,0.02003
-0.022293,0.020112
-0.022419,0.020187
-0.022558,0.020257
-0.022707,0.02032
-0.022869,0.020379
-0.023041,0.020432
-0.023225,0.02048
-0.023419,0.020523
-0.023624,0.020562
-0.023839,0.020597
-0.024063,0.020628
-0.024296,0.020655
-0.024538,0.02068
-0.024788,0.020701
-0.025045,0.020719
-0.025309,0.020735
-0.02558,0.020748
-0.025856,0.02076
-0.026137,0.020769
-0.026422,0.020777
-0.026712,0.020783
-0.027004,0.020788
-0.027298,0.020791
-0.027595,0.020793
-0.027892,0.020794
-0.028189,0.020794
-0.028485,0.020793
-0.028781,0.02079
-0.029074,0.020786
-0.029365,0.020781
-0.029653,0.020774
-0.029936,0.020765
-0.030215,0.020755
-0.030489,0.020742
-0.030756,0.020728
-0.031017,0.020711
-0.031271,0.020691
-0.031517,0.020669
-0.031755,0.020643
-0.031984,0.020614
-0.032204,0.020581
-0.032414,0.020545
-0.032614,0.020504
-0.032803,0.020458
-0.032982,0.020408
-0.033149,0.020352
-0.033305,0.020292
-0.033449,0.020225
-0.033582,0.020153
-0.033702,0.020075
-0.03381,0.01999
-0.033907,0.019899
-0.033991,0.019801
-0.034062,0.019697
-0.034122,0.019585
-0.03417,0.019466
-0.034205,0.019341
-0.034229,0.019207
-0.034242,0.019067
-0.034243,0.018919
-0.034232,0.018764
-0.034212,0.018602
-0.03418,0.018432
-0.034139,0.018255
-0.034087,0.018071
-0.034027,0.01788
-0.033957,0.017683
-0.033879,0.017479
-0.033793,0.017268
-0.033699,0.017052
-0.033598,0.01683
-0.033491,0.016602
-0.033377,0.01637
-0.033258,0.016133
-0.033134,0.015891
-0.033005,0.015646
-0.032872,0.015397
-0.032736,0.015146
-0.032596,0.014892
-0.032454,0.014637
-0.03231,0.01438
-0.032163,0.014122
-0.032015,0.013865
-0.031866,0.013607
-0.031717,0.013351
-0.031567,0.013097
-0.031417,0.012845
-0.031266,0.012597
-0.031117,0.012351
-0.030968,0.012111
-0.030819,0.011875
-0.030672,0.011645
-0.030526,0.011421
-0.030381,0.011204
-0.030237,0.010995
-0.030095,0.010794
-0.029954,0.010602
-0.029814,0.010419
-0.029676,0.010246
-0.029539,0.010084
-0.029404,0.0099326
-0.02927,0.0097926
-0.029137,0.0096645
-0.029006,0.0095487
-0.028875,0.0094454
-0.028746,0.0093551
-0.028617,0.009278
-0.028489,0.0092144
-0.028362,0.0091643
-0.028235,0.0091281
-0.028108,0.0091058
-0.027981,0.0090974
-0.027855,0.0091031
-0.027728,0.0091227
-0.027602,0.0091562
-0.027474,0.0092036
-0.027347,0.0092646
-0.027218,0.0093391
-0.027089,0.0094269
-0.026958,0.0095276
-0.026827,0.009641
-0.026695,0.0097668
-0.026561,0.0099045
-0.026426,0.010054
-0.026289,0.010214
-0.026151,0.010385
-0.026012,0.010566
-0.025871,0.010756
-0.025729,0.010955
-0.025586,0.011163
-0.025441,0.011378
-0.025295,0.011601
-0.025148,0.01183
-0.025,0.012064
-0.024851,0.012304
-0.024701,0.012549
-0.024551,0.012797
-0.024401,0.013048
-0.024251,0.013302
-0.024101,0.013558
-0.023952,0.013815
-0.023804,0.014072
-0.023657,0.01433
-0.023512,0.014587
-0.02337,0.014843
-0.023229,0.015097
-0.023092,0.015349
-0.022959,0.015598
-0.022829,0.015844
-0.022704,0.016086
-0.022584,0.016324
-0.02247,0.016558
-0.022361,0.016786
-0.022259,0.017009
-0.022164,0.017227
-0.022076,0.017438
-0.021997,0.017644
-0.021925,0.017842
-0.021863,0.018034
-0.02181,0.01822
-0.021766,0.018398
-0.021733,0.018569
-0.02171,0.018733
-0.021698,0.018889
-0.021697,0.019038
-0.021707,0.01918
-0.021729,0.019315
-0.021762,0.019442
-0.021807,0.019562
-0.021865,0.019675
-0.021934,0.019781
-0.022016,0.01988
-0.02211,0.019972
-0.022216,0.020058
-0.022334,0.020138
-0.022464,0.020211
-0.022606,0.020279
-0.02276,0.020341
-0.022925,0.020397
-0.023101,0.020448
-0.023288,0.020495
-0.023486,0.020537
-0.023694,0.020574
-0.023912,0.020608
-0.02414,0.020638
-0.024376,0.020664
-0.02462,0.020687
-0.024873,0.020707
-0.025132,0.020725
-0.025399,0.02074
-0.025671,0.020752
-0.025949,0.020763
-0.026232,0.020772
-0.026518,0.020779
-0.026809,0.020785
-0.027102,0.020789
-0.027397,0.020792
-0.027693,0.020794
-0.02799,0.020795
-0.028287,0.020794
-0.028584,0.020792
-0.028879,0.020789
-0.029171,0.020784
-0.029461,0.020778
-0.029747,0.020771
-0.030029,0.020762
-0.030307,0.020751
-0.030578,0.020738
-0.030844,0.020723
-0.031102,0.020705
-0.031354,0.020684
-0.031597,0.020661
-0.031832,0.020634
-0.032058,0.020604
-0.032275,0.02057
-0.032481,0.020531
-0.032678,0.020489
-0.032864,0.020442
-0.033038,0.02039
-0.033202,0.020333
-0.033354,0.02027
-0.033494,0.020202
-0.033623,0.020127
-0.033739,0.020047
-0.033844,0.01996
-0.033936,0.019867
-0.034016,0.019767
-0.034083,0.01966
-0.034139,0.019546
-0.034183,0.019425
-0.034214,0.019297
-0.034234,0.019161
-0.034243,0.019019
-0.03424,0.018868
-0.034226,0.018711
-0.034202,0.018546
-0.034167,0.018374
-0.034122,0.018195
-0.034068,0.018008
-0.034004,0.017815
-0.033932,0.017616
-0.033851,0.017409
-0.033762,0.017197
-0.033666,0.016979
-0.033563,0.016755
-0.033453,0.016525
-0.033338,0.016291
-0.033217,0.016053
-0.033091,0.01581
-0.032961,0.015563
-0.032827,0.015314
-0.03269,0.015062
-0.032549,0.014807
-0.032406,0.014551
-0.032261,0.014294
-0.032114,0.014036
-0.031966,0.013779
-0.031817,0.013522
-0.031667,0.013267
-0.031517,0.013013
-0.031366,0.012762
-0.031216,0.012515
-0.031067,0.012271
-0.030918,0.012032
-0.03077,0.011798
-0.030623,0.01157
-0.030477,0.011348
-0.030333,0.011134
-0.030189,0.010927
-0.030047,0.010729
-0.029907,0.01054
-0.029768,0.010361
-0.02963,0.010191
-0.029494,0.010033
-0.029359,0.0098849
-0.029225,0.0097488
-0.029093,0.0096248
-0.028962,0.0095131
-0.028832,0.0094142
-0.028702,0.0093282
-0.028574,0.0092556
-0.028446,0.0091965
-0.028319,0.0091511
-0.028192,0.0091195
-0.028066,0.0091018
-0.027939,0.0090981
-0.027813,0.0091084
-0.027686,0.0091327
-0.027559,0.0091709
-0.027432,0.0092228
-0.027304,0.0092884
-0.027175,0.0093673
-0.027045,0.0094594
-0.026915,0.0095644
-0.026783,0.009682
-0.02665,0.0098118
-0.026516,0.0099534
-0.02638,0.010106
-0.026243,0.01027
-0.026105,0.010444
-0.025965,0.010629
-0.025824,0.010822
-0.025682,0.011024
-0.025538,0.011234
-0.025392,0.011452
-0.025246,0.011677
-0.025099,0.011908
-0.02495,0.012144
-0.024801,0.012386
-0.024651,0.012631
-0.024501,0.012881
-0.024351,0.013133
-0.024201,0.013387
-0.024051,0.013644
-0.023902,0.013901
-0.023755,0.014158
-0.023609,0.014416
-0.023464,0.014673
-0.023323,0.014928
-0.023183,0.015182
-0.023048,0.015432
-0.022915,0.015681
-0.022787,0.015925
-0.022664,0.016166
-0.022546,0.016403
-0.022433,0.016634
-0.022327,0.016861
-0.022227,0.017083
-0.022134,0.017298
-0.022049,0.017508
-0.021972,0.017711
-0.021904,0.017907
-0.021845,0.018097
-0.021795,0.01828
-0.021755,0.018456
-0.021725,0.018624
-0.021706,0.018786
-0.021697,0.01894
-0.0217,0.019087
-0.021714,0.019226
-0.021739,0.019358
-0.021777,0.019483
-0.021826,0.0196
-0.021887,0.019711
-0.021961,0.019815
-0.022047,0.019911
-0.022145,0.020002
-0.022255,0.020085
-0.022377,0.020163
-0.022511,0.020234
-0.022657,0.0203
-0.022814,0.02036
-0.022983,0.020415
-0.023163,0.020464
-0.023354,0.020509
-0.023556,0.02055
-0.023767,0.020586
-0.023988,0.020618
-0.024218,0.020647
-0.024457,0.020672
-0.024705,0.020694
-0.024959,0.020713
-0.025221,0.02073
-0.02549,0.020744
-0.025764,0.020756
-0.026044,0.020766
-0.026328,0.020775
-0.026616,0.020781
-0.026907,0.020786
-0.027201,0.02079
-0.027497,0.020793
-0.027793,0.020794
-0.028091,0.020794
-0.028387,0.020793
-0.028683,0.020791
-0.028978,0.020787
-0.029269,0.020782
-0.029558,0.020776
-0.029843,0.020768
-0.030123,0.020758
-0.030399,0.020747
-0.030668,0.020733
-0.030932,0.020717
-0.031188,0.020698
-0.031437,0.020677
-0.031677,0.020652
-0.031909,0.020624
-0.032132,0.020593
-0.032345,0.020557
-0.032549,0.020518
-0.032742,0.020474
-0.032924,0.020425
-0.033095,0.020371
-0.033254,0.020312
-0.033403,0.020248
-0.033539,0.020177
-0.033663,0.020101
-0.033776,0.020018
-0.033876,0.01993
-0.033964,0.019834
-0.03404,0.019732
-0.034103,0.019622
-0.034155,0.019506
-0.034195,0.019383
-0.034222,0.019252
-0.034238,0.019114
-0.034243,0.018969
-0.034237,0.018816
-0.034219,0.018656
-0.034191,0.018489
-0.034153,0.018314
-0.034105,0.018133
-0.034047,0.017944
-0.033981,0.017749
-0.033905,0.017547
-0.033822,0.017338
-0.03373,0.017124
-0.033632,0.016904
-0.033527,0.016678
-0.033415,0.016447
-0.033298,0.016211
-0.033175,0.015971
-0.033048,0.015727
-0.032916,0.01548
-0.032781,0.015229
-0.032643,0.014976
-0.032501,0.014721
-0.032357,0.014465
-0.032212,0.014207
-0.032064,0.01395
-0.031916,0.013692
-0.031766,0.013436
-0.031616,0.013181
-0.031466,0.012928
-0.031316,0.012678
-0.031166,0.012432
-0.031017,0.01219
-0.030868,0.011952
-0.03072,0.01172
-0.030574,0.011494
-0.030428,0.011275
-0.030284,0.011063
-0.030141,0.01086
-0.03,0.010665
-0.02986,0.010479
-0.029721,0.010302
-0.029584,0.010137
-0.029448,0.0099816
-0.029314,0.0098378
-0.029181,0.0097058
-0.029049,0.0095859
-0.028918,0.0094785
-0.028788,0.0093839
-0.028659,0.0093024
-0.028531,0.0092343
-0.028403,0.0091798
-0.028276,0.009139
-0.02815,0.0091121
-0.028023,0.0090992
-0.027897,0.0091002
-0.02777,0.0091152
